,i_Host,Host,i_GPU,GPU,Throughput,Throughputs,Uncert,Start,tile
20,1,x1922c0s4b0n0,8,4.0,26.098538089531804,"[26.40063626 26.09977946 26.3683527  26.04632991 26.04234485 26.04166667
 26.08718337 26.10131224 26.09390544 26.19523967 26.20982934 26.14883262
 26.16696486 26.11656476 26.22495107 26.21000108 25.96239347 25.91202221
 25.95220253 25.97706225 26.04683873 26.22159873 26.22624067 26.41754918
 26.32583486 26.20905654 26.04904384 25.89072174 25.78100327 25.93352589
 26.06355598 25.98119611 26.04878938 25.97621877 26.10574131 26.14592695
 26.14831981 26.2400042  25.84121221 25.88703545 25.88644909 26.05286126
 25.92318959 25.97031593 25.94681551 26.07493938 26.13789701 26.02023724
 26.16850555 26.09620365 26.18512227 26.09382033 26.06992606 26.15387633
 26.1245816  26.03675087 26.27913699 26.36470294 26.43955092 26.14498703
 26.14678149 25.75237163 25.96138244 26.0438709  26.20553657 25.88410392
 26.23914355 26.20296159 26.14447437 26.10199354 26.05965054 26.04166667
 26.04353176 26.0016316  26.02455417 26.00695686 26.04921348 26.310337
 26.21395172 26.2340669  26.12961596 26.16730722 26.01609095 25.89105691
 26.12159603 26.2017601  26.20210337 26.27154266 26.41266487 26.21455301
 26.02734824 25.98490926 26.08174017 25.76041526 26.14421804 26.07672424
 26.05387942 26.22968019 26.10557093 26.02599346]",0.1397758138071931,2023-09-14 14:42:53.894653,True
21,1,x1922c0s4b0n0,9,4.1,25.733430580218872,"[25.2822127  25.75071378 25.89667228 25.89323572 25.94849872 25.6122939
 25.65006893 25.6344527  25.76912794 25.71008028 25.84338264 25.77435838
 25.94689967 25.66908063 25.87414171 25.77319588 25.60794871 25.46627152
 25.40166381 25.46700113 25.54433379 25.70875833 25.90841376 25.77643454
 25.69645421 25.69802254 25.43825341 25.66809232 25.62369679 25.7275262
 25.7883166  25.517039   25.64439558 25.87238446 25.80570242 25.91504401
 25.72926382 25.68333729 25.36534017 25.65582708 25.58935483 25.82778036
 25.64332697 25.65492206 25.7168574  25.78465942 25.88737052 25.88745429
 25.74035702 25.82011128 25.7794248  25.34998828 25.49183305 25.59000966
 25.62074255 25.88000091 25.81144738 25.87154777 25.48006026 25.64242282
 25.1321006  25.39295599 25.70867571 25.67204603 25.70396741 25.87506226
 25.96155094 25.88460642 25.86293292 25.81627845 25.60180237 25.53096427
 25.63888907 25.68944036 25.69546379 25.92806259 25.82386189 25.89826514
 25.69340065 25.76389962 25.0510415  25.44885417 25.37475339 25.67979225
 25.89625314 25.76755092 25.5648228  25.75179136 25.45711431 25.48395626
 25.63100326 25.85942172 25.65171386 25.96525848 25.86075921 25.93075193
 25.83920906 25.8332849  27.38431837 27.8295717 ]",0.32384968715239043,2023-09-14 14:42:53.892457,False
22,1,x1922c0s4b0n0,10,5.0,25.61969784955357,"[25.35504993 25.40698819 25.66348119 25.71288987 25.66619826 25.93890739
 25.56041203 25.35529102 25.64982221 25.47494857 25.23006667 25.5221676
 25.6727051  25.82786375 25.64340916 25.32799757 25.90069673 25.79954399
 25.71545209 25.55004455 25.64817754 25.47210963 25.68746067 25.88502519
 25.88594652 25.67567134 25.56800931 25.57054273 25.46927132 25.49646396
 25.64612199 25.49102079 25.62804734 25.56416926 25.71032816 25.56261723
 25.74988493 25.52803137 25.41425231 25.56367912 25.73141549 25.61188391
 25.6255025  25.40948981 25.45144501 25.50491767 25.62968943 25.80129135
 25.83653868 25.74275904 25.83762346 25.70504108 25.67517692 24.95492517
 25.40376103 25.55028936 25.76099592 25.9559074  25.93100408 25.77959094
 25.7869866  25.41449452 25.14165753 25.30492434 25.3667879  25.61081801
 25.77959094 25.96163519 25.98398088 25.53544639 25.83653868 25.68432678
 25.69942594 25.63387773 25.48314449 25.48679784 25.65994162 25.76630605
 25.80012642 25.72347267 25.77469054 25.58469012 25.58779974 25.74267621
 25.878494   25.57536581 25.90472243 25.77560404 25.55828887 25.59991808
 25.42483307 25.70553665 25.39464871 25.55012615 25.62205547 25.54906538
 25.45970683 25.60221203 25.59688742 25.33216805]",0.18440264166297965,2023-09-14 14:42:53.894249,True
23,1,x1922c0s4b0n0,11,5.1,25.25664854884385,"[24.69821864 25.05590599 25.32928065 25.51760874 24.77953953 25.4000508
 25.11237789 25.07829129 25.2528441  25.27103182 25.27238897 25.22895275
 25.047512   25.52029501 25.36156075 25.54384441 25.27270832 25.33048365
 25.262174   25.13320599 24.84510629 24.68693876 25.12799573 25.39932501
 25.0347357  25.05331659 24.7560753  25.2538007  25.30452413 25.40029274
 25.40747234 25.42063202 25.34669527 25.48704143 25.46700113 25.44043758
 25.34725743 25.28908586 25.38739579 25.40448707 25.32575249 25.38514017
 25.0339523  25.2102694  24.8663434  25.25483709 24.64700862 25.50971601
 25.51036678 25.47519194 25.13928736 25.13991936 25.09410289 24.92250658
 25.18669639 25.19470785 25.26664203 25.48696023 25.19510459 25.25244554
 24.93656761 24.47351354 24.97752023 25.05339505 25.23181732 25.41223408
 25.61147394 25.55151345 25.53096427 25.37370713 25.31269083 25.35151459
 25.16601707 25.00828399 25.16878819 25.28804666 25.2613763  25.31621535
 25.21003107 25.06666165 24.9072206  25.00937852 24.9867258  25.24376006
 25.20359781 25.38449578 24.99367348 25.15652073 25.05370889 25.1362858
 25.26129654 25.43954768 25.18971    25.41514043 25.40577791 25.49345774
 25.21591124 25.164513   26.65884674 27.61811058]",0.35341650007128156,2023-09-14 14:42:53.892803,False
24,2,x1922c0s7b0n0,0,0.0,25.997853787714263,"[26.06601871 26.1219372  26.22968019 26.24465265 26.00704141 25.99791367
 25.95995029 25.99039655 26.11716159 26.12185191 26.02099895 26.11136497
 26.08454654 26.18529368 26.11971974 25.9609612  25.89214626 26.03454784
 26.04471878 26.1143482  26.31336587 26.18212285 26.03276875 26.14473069
 26.01363765 25.96450004 26.09058652 25.94504839 25.999688   26.00315288
 26.00611144 25.95919215 25.56588488 25.99833611 26.21850502 26.11784371
 26.21403762 26.02201462 26.03861527 25.98102735 25.87037648 25.83996021
 26.00712595 25.83253414 26.02684018 26.18486515 26.25516078 26.12577602
 26.14737971 26.26498746 26.1591786  26.07222005 26.05387942 26.19789893
 26.09407567 26.26447008 26.10395246 26.21652887 26.06177292 25.76605708
 25.63182447 25.45573725 25.38667073 25.5272168  25.57945458 25.97360432
 25.5638425  25.72041268 25.56792759 25.85808437 25.64850646 25.8930681
 25.99563273 26.10267487 26.16482532 25.83386885 26.1349084  26.0729848
 26.06041456 25.96761838 26.20854136 25.99301438 25.75519048 25.91806651
 26.00594236 26.03725932 26.21635704 26.02921128 26.07791429 26.09731035
 26.00746414 25.90153531 25.87497857 25.90237395 25.89164347 25.8516503
 26.08939531 25.74499582 26.16508204 26.09671442]",0.18808517852504328,2023-09-14 14:42:53.895335,True
25,2,x1922c0s7b0n0,1,0.1,25.67280121008953,"[24.70691423 25.89734293 25.89658845 25.80228995 25.61139195 25.58960039
 25.57839137 25.62558458 25.63798524 25.82302833 25.68993533 25.81086444
 25.72769168 25.79896159 25.60409666 25.67921524 25.27957631 25.51207518
 25.42499468 25.60958823 25.59385747 25.47941104 25.34243972 25.44990663
 25.69513366 25.79946079 25.69967361 25.99369003 25.81094771 25.89575018
 25.9132812  25.43898142 25.80278928 25.83128298 25.8166117  25.83979328
 25.91093117 25.34428629 25.62180928 25.70636265 25.51402793 25.48111531
 25.59647792 25.69686691 25.70446294 25.73216038 25.77352801 25.96011877
 25.72322453 25.7013249  25.73149825 25.26895646 25.66060007 25.31661593
 25.74449872 25.70710609 25.7804217  25.60934229 25.44173207 25.15248695
 25.0749113  25.24806221 25.56547638 25.48939641 25.76730194 25.47778815
 25.84997964 25.43704015 25.77477358 25.53715816 25.74855889 25.7013249
 25.84087833 25.88025207 25.85073141 25.8443845  25.92108972 25.78648788
 25.6939783  25.73638224 25.59230184 25.42677248 25.62525625 25.71140236
 25.36268642 25.7133031  25.80761712 25.68457417 25.72123964 25.44059938
 25.65418163 25.40343836 25.55167667 25.44262212 25.59672362 25.44237937
 25.83311806 25.60360499 26.83969322 28.01189105]",0.3350522735522368,2023-09-14 14:42:53.892220,False
26,2,x1922c0s7b0n0,2,1.0,25.976489782868708,"[26.5579561  26.22821828 26.16739281 26.25533311 26.15259385 26.18332253
 25.94959292 25.91907417 26.06330124 26.19841369 26.43570671 26.31137539
 26.02294573 26.04107328 25.99740676 26.01829086 26.02819504 26.1773252
 26.14669604 26.10863804 26.13268873 25.96972579 25.80620188 25.88192665
 26.14678149 26.04819567 26.23595966 26.02023724 25.91344908 25.79114332
 26.13789701 25.93176057 26.11801425 26.28440382 26.22624067 26.25559162
 25.94816206 25.83962636 25.85858586 25.84989612 26.26938599 26.4455816
 26.09552266 26.14302194 26.19523967 26.00619598 25.9224336  26.01093109
 26.24422217 26.11886696 26.38026492 26.04666912 25.87347225 25.6734466
 26.0192217  26.10616726 26.20587994 26.21850502 26.17347122 26.01296096
 25.97217082 25.91781461 26.00611144 26.02633214 26.25464379 17.216334
 26.04175144 26.22443527 26.10361176 26.367136   26.13166439 26.07468441
 26.07391956 26.04242963 26.1591786  26.03912378 26.0979063  26.04421005
 25.97284539 25.85549365 25.85231863 25.92167765 24.83970627 25.80345508
 26.14490158 26.06160311 26.18795092 26.38374497 26.15421835 25.95430744
 25.77062214 25.88678415 25.87196611 26.0636409  26.26265942 26.03624245
 26.11162065 26.06746259 26.19738419 25.93411438]",0.9031565556004176,2023-09-14 14:42:53.894310,True
27,2,x1922c0s7b0n0,3,1.1,25.553026664124612,"[24.60872133 25.36976431 25.32791738 25.65442844 25.45484628 25.09914161
 25.35496957 25.21758044 25.30620508 25.44950183 25.54645463 25.32278639
 25.30692556 25.43590787 25.51215654 25.78823347 25.64447778 25.87924743
 25.74093678 25.6023759  25.32454994 25.02236374 25.3491047  25.44950183
 25.47064985 25.62763684 25.57299492 25.32583267 25.18534842 25.34492864
 25.55396198 25.73928039 25.71305516 25.68935786 25.82502897 25.34958664
 25.01743402 25.42394427 25.52990509 25.63839606 25.89650462 25.79704817
 25.67979225 25.6418475  25.21376546 25.4110233  25.61188391 25.71702274
 25.41247626 25.59402124 25.43760632 25.43364362 25.39618041 25.31517392
 25.40045403 25.57781892 25.59050081 25.02220721 25.27901715 25.4319457
 25.64587534 25.8426313  25.76033231 25.76638903 27.19858023 25.41675536
 25.67427053 25.73431252 25.59443065 25.61344193 25.40997405 25.47283958
 25.72157043 25.440923   25.71925504 25.54286572 25.69554632 25.50223463
 25.46076019 25.35649649 25.29324354 25.67567134 25.30732584 25.19621553
 25.40126054 25.6167226  25.66693938 25.17734291 25.36445552 25.45379341
 25.65171386 25.72429982 25.79555091 25.81277991 25.73009134 25.67682506
 25.77037309 25.4115076  27.39988766 26.97180772]",0.36217060290130504,2023-09-14 14:42:53.894617,False
28,2,x1922c0s7b0n0,4,2.0,25.721289147194263,"[24.55441412 25.27614185 25.2902051  25.52729825 25.81461236 25.80362154
 25.69224544 25.87179877 25.84814216 25.81711158 25.7301741  25.57691939
 25.71231138 25.66175244 25.76647202 25.73911477 25.71512146 26.01532953
 25.90296103 25.80303895 25.8067846  25.90598072 25.92024987 25.78964675
 25.63313852 25.66413982 25.62656963 25.58338104 25.8380407  25.71900699
 25.7899793  25.92092175 25.95607583 25.87916371 25.75112822 25.71983385
 25.73571989 25.54196865 25.57234096 25.76854691 25.55037096 25.64908208
 25.50597477 25.76306993 25.80270606 25.78416079 26.01016998 25.70355448
 25.8972591  25.79047816 25.53487585 25.59623223 25.84480196 25.75776114
 25.5855902  25.59787026 25.66389283 25.74599006 25.73812105 25.81636176
 25.83470311 25.80437062 25.95220253 25.80819991 26.05099482 25.83745656
 25.87497857 25.68440924 25.73894914 25.81852802 25.96079271 25.96761838
 25.89348714 25.87020916 25.61155593 25.46270509 25.32599302 25.36357094
 25.37338522 25.61426202 25.31405246 25.70429776 25.89935511 25.95472846
 25.99461911 25.89901972 25.79621634 25.72802264 25.63856039 25.59787026
 25.80070887 25.91890622 25.86686325 25.68144099 25.74574149 25.76099592
 25.6808639  25.6763306  25.51476029 25.52746117]",0.20227022462484798,2023-09-14 14:42:53.892594,True
29,2,x1922c0s7b0n0,5,2.1,25.417243902984787,"[24.46707649 24.63425825 25.16364231 25.14426522 25.3434834  25.61426202
 25.65368804 25.53593545 25.28972542 25.51655067 25.2887661  25.45338848
 25.35633576 25.37974443 25.36815535 25.57315841 25.53846252 25.62911467
 25.59737883 25.78274812 25.45427934 25.46278614 25.53177909 25.36493805
 25.32936085 25.47519194 25.37749017 25.207648   25.30748595 25.26025961
 25.42572193 25.52184191 25.36968386 25.24296352 25.23221523 25.37934185
 25.30220319 25.35223765 25.31413256 25.40811789 25.4350183  25.57593816
 25.56351575 25.62714427 25.64110782 25.57618346 25.70875833 25.36220398
 25.32960144 25.4528216  25.44715421 25.39174705 25.21098443 25.34284112
 25.19732656 25.3200614  25.35930972 25.50996005 25.58199028 25.64431337
 25.66521017 25.6122119  25.52558781 25.45095918 25.37209767 25.36558144
 25.25180787 25.32414911 25.25276439 25.61655854 25.54702569 25.43623137
 25.50280371 25.27590227 25.08379555 25.04468912 24.71882338 25.07907747
 25.23945937 25.10993443 25.48168345 25.54898379 25.62656963 25.554615
 25.38312657 25.25045293 25.22847538 25.16419638 25.10055911 25.63264574
 25.48054719 25.541724   25.55526806 25.41449452 25.50182816 25.27989585
 25.39763167 25.09796048 26.13473764 27.94652433]",0.33812554936571737,2023-09-14 14:42:53.895594,False
30,2,x1922c0s7b0n0,6,3.0,25.87765557314893,"[25.86493975 25.61139195 26.03700509 26.08565224 26.00374454 26.03615771
 26.06338616 26.08080485 25.95649691 26.10412282 25.95540213 26.0302276
 26.02777163 26.07697924 25.88762183 26.008056   25.85332118 25.8071176
 25.83069914 25.67525932 25.85298699 25.83987674 25.88569524 25.87062746
 25.91554771 25.94437526 25.92789453 25.9412625  25.9189902  26.06593378
 25.95228672 25.94656305 25.94967709 26.10429318 25.99825162 25.86502338
 25.76215732 25.8551594  25.84405054 25.80403769 25.77278072 25.64234063
 26.05608572 26.05175833 26.12825052 26.1091493  26.09007599 25.95995029
 25.77004104 25.89667228 26.01507574 26.05413398 26.03768304 25.85599504
 25.80528621 25.86167881 25.78524117 25.83111616 25.73124996 25.81827805
 25.6160664  25.78166795 25.97858066 25.75734648 25.38111328 25.86226405
 25.84238086 25.73762422 25.836789   25.70578444 25.89533107 25.77643454
 25.82719668 25.72123964 25.75154268 25.42806559 25.78125252 25.75527339
 25.74317323 25.7704561  25.86301653 25.94950874 25.67105749 25.84764108
 25.7034719  25.95194996 25.81536208 26.03336175 25.91982997 25.83695589
 25.87472751 25.41554415 25.9784963  26.0665283  25.94992961 25.86192962
 25.81411258 25.93789819 25.91504401 25.89591783]",0.14671168852228858,2023-09-14 14:42:53.895669,True
31,2,x1922c0s7b0n0,7,3.1,25.741041327961703,"[24.28319057 25.62788314 25.89633696 25.99487251 25.96264624 25.94101014
 25.9895522  25.98305255 25.8998582  26.00357549 25.90346426 25.84346613
 25.99208541 25.9464789  25.85883661 25.43881964 25.61549225 25.47932989
 25.62148105 25.67311704 25.58632667 25.78590607 25.7349748  25.76979201
 25.75204004 25.74151656 25.78291431 25.79629952 25.64431337 25.82219482
 25.90984023 25.60573568 25.69884805 25.59426688 25.64801308 25.79954399
 25.60696509 25.60655528 25.54278416 25.54270261 25.39859927 25.44804464
 25.61549225 25.67410574 25.83895869 25.81261333 25.6615055  25.89449289
 25.70396741 25.68836799 25.57021581 25.49150814 25.70991503 25.4859047
 25.68061659 25.69604152 25.69158536 25.68746067 25.61811713 25.7785941
 25.69959106 25.79996001 25.76896193 25.87782432 25.52982362 25.76605708
 25.82077798 25.83754001 25.77469054 25.65245414 25.86820151 25.78008939
 25.87506226 25.75096244 25.89164347 25.71115446 25.58968224 25.62320437
 25.75344935 25.15114265 25.7161134  25.8363718  25.69587645 25.90832985
 25.84380007 25.90187076 25.77801264 25.82761359 25.80004322 25.74855889
 25.80037604 25.83870832 25.94387044 25.83503683 25.8998582  25.37298285
 25.73845228 25.75601966 25.69117283 27.57660263]",0.27938406585262254,2023-09-14 14:42:53.892837,False
32,2,x1922c0s7b0n0,8,4.0,25.45398498435051,"[24.73433775 25.07978507 25.23500095 25.45719532 25.64579313 24.90520457
 25.6531122  25.61844528 25.59615034 25.58092686 25.40416438 25.39658352
 25.47381292 25.70000386 25.59778835 25.51183111 25.53878863 25.62665172
 25.41239553 25.26480676 24.81066362 25.16910492 25.46878482 25.68457417
 25.79788006 25.70636265 25.61147394 25.6495755  25.46246197 25.42887385
 25.34693619 25.53463134 25.58550837 25.53161612 25.61360595 25.37105163
 25.46076019 25.36735095 25.44318854 25.4103776  25.23046452 25.36759227
 24.8848299  25.49313279 25.67138699 25.51679484 25.58166306 25.43170316
 25.41820897 25.39876054 25.41013547 25.39021588 25.45508927 25.38892662
 25.62542042 25.59434877 25.59967232 25.49370146 25.26368976 25.07302519
 25.24160953 25.49873941 25.49500139 25.75825874 25.54490475 25.68845047
 25.5587788  25.52648373 25.38054962 25.38747636 25.59181062 25.58698134
 25.57757358 25.69183289 25.50524292 25.32631372 25.1405514  25.32823814
 25.30676545 25.46076019 25.70140747 25.74267621 25.87046014 25.48395626
 25.48257629 25.32495077 25.29940262 25.39045763 25.41788593 25.54270261
 25.6123759  25.54955496 25.59164689 25.64875315 25.09063994 25.49305155
 25.58493559 25.41869354 25.344206   25.03551914]",0.20507864629518227,2023-09-14 14:42:53.889591,True
33,2,x1922c0s7b0n0,9,4.1,25.079136064125834,"[25.01383578 24.59948956 24.9306616  25.23197648 25.09882663 25.19224835
 25.26384933 25.30692556 25.05755407 24.96060904 24.93035083 24.88614588
 25.0247119  25.10166173 25.18447629 25.36598358 25.04476752 25.09654326
 24.76688173 24.81535823 24.79758967 24.62553791 24.84209742 25.15652073
 25.21956786 25.17837304 25.11616225 24.9275543  24.96824352 24.98329242
 24.57243955 25.26879683 25.34300169 25.36172155 25.31845874 25.15659983
 25.04319952 25.16934248 24.79474599 24.8744617  24.87268295 24.70599862
 25.06202852 25.18336639 25.19510459 25.17140151 25.12539141 25.11900127
 24.89861595 25.02995773 24.97081536 24.96053116 24.90218112 25.18598274
 25.0573971  25.1531987  24.70760098 24.64306067 24.36988613 24.84973675
 24.95749427 25.24949659 25.26265264 25.3344945  25.11742396 25.07726934
 24.90326637 24.97237431 24.95640428 25.22982796 25.12223538 25.27837814
 24.97736426 25.20518597 24.94963293 24.9551587  24.86765744 24.71065369
 24.70027757 25.087886   25.21821638 25.18487271 24.91443449 24.8994684
 24.92328302 25.00984763 25.18820311 25.20423305 25.22807759 25.28988531
 25.20939554 25.39223061 25.13683867 25.25770755 25.00187514 25.12618054
 24.68884342 24.59896008 27.07413236 27.69728255]",0.3902311419055646,2023-09-14 14:42:53.892075,False
34,2,x1922c0s7b0n0,10,5.0,25.766979974452692,"[25.61664057 25.30804638 26.07859436 25.95666535 25.91470822 25.93419845
 25.69992129 25.78524117 25.84922792 25.85307054 25.88695168 25.88686792
 25.8415461  25.74342175 25.83829106 25.81727821 25.35513029 25.8558279
 25.80986518 26.00788689 26.03878477 25.6007373  25.98237745 25.71768412
 25.66759819 25.53748424 25.73605106 25.63962861 25.83186684 25.8687034
 25.93545961 25.88829202 25.36871847 25.87815916 25.91437243 25.86887069
 25.64932879 25.67328182 25.64160093 25.74996781 25.78125252 25.82719668
 25.92302159 25.89650462 25.82511234 25.94101014 25.83879178 25.34725743
 25.89709143 26.07094556 26.12287548 26.04124282 25.92629802 25.26360998
 25.52192333 25.55012615 25.44286487 25.56612999 25.72893283 25.95371803
 25.99200096 26.00104004 25.9252898  25.90841376 25.63979296 25.84822568
 25.72587154 25.7500507  25.55224796 25.37765117 25.88376894 25.90371589
 25.85983967 25.8717151  25.94412285 25.58984595 25.65870712 25.69571139
 25.83295122 26.05141899 26.00771779 25.95809714 25.85290344 25.6260771
 25.60622743 25.63346705 25.63207085 25.5662934  25.64694417 25.45711431
 25.75817581 25.69694945 25.58935483 25.84188    25.61155593 25.82619616
 25.82177809 25.77444142 25.55657427 25.52754262]",0.1865887735823738,2023-09-14 14:42:53.890269,True
