,Rank,Throughput,Throughputs,Uncert,Start
271,271,18.31315716318886,"[18.51551832 18.33613341 18.2712226  18.28471124 18.04573692 17.45817676
 18.23528071 19.44154171 18.15800643 18.78459006 18.56626649 18.60300718
 18.6574561  18.26200499 18.25992084 18.39346848 18.59038412 18.01878909
 17.91853785 18.57674285 18.18702628 18.14375753 18.07631822 18.17772819
 18.12673762 18.2652155  18.06680653 18.49740921 18.16645927 18.36766556
 18.57040388 18.44027541 18.203704   18.51320454 18.35413851 18.17991755
 18.43241525 18.0947168  18.22605779 18.49386004 18.27464507 18.51804699
 18.30123373 18.20072211 18.3717571  17.87437887 18.48445919 18.03434641
 18.20734985 18.39169247 18.26609128 18.24197524 18.60452136 18.13544914
 18.30119187 17.34447427 19.09335217 18.40413173 18.39355306 18.41802941
 18.55786807 18.22933875 18.57221457 18.29750834 18.25492084 18.40307331
 18.39258043 18.4808296  18.06019916 18.21186776 18.26208836 18.11508058
 18.47280687 18.56906765 18.29562529 18.57406874 18.09827818 18.37492191
 18.22302707 18.5380865  18.1693474  18.03158232 18.22016334 18.37192586
 17.93709908 18.49099604 18.25725384 18.42019221 18.31313166 18.59025452
 17.51532043 18.598812   18.30177802 18.38188833 18.33731024 17.37645881
 19.37303999 18.24601097 17.44614593 19.13083819]",0.32762580448387224,2023-09-14 14:54:38.253341
272,272,18.313989813036166,"[18.40176105 18.43734299 18.18777054 18.46811595 18.0880481  18.21651236
 18.10192288 17.53470776 19.37505752 18.60417524 18.58097123 18.63985014
 18.70539931 18.24160088 18.21149464 17.68162901 19.3280133  18.23332733
 17.88924767 18.52589457 18.08236517 18.23228847 18.02309209 18.19724448
 18.15141456 18.22381579 18.21128736 18.35106505 18.19620973 18.32303045
 18.62609283 18.34626745 18.20246143 18.63277365 18.44070047 18.19968697
 18.36551507 18.12300081 18.08960232 18.40747712 18.47293484 18.38831055
 18.34067342 18.24247441 18.24842493 17.94393865 18.47203911 18.00504141
 18.35144391 18.31325742 18.20946346 18.32500309 17.59227699 19.22088157
 18.24168407 18.14939676 18.22809268 18.11364501 18.5848993  18.51710402
 18.47668935 18.34201904 18.56195866 18.29679692 18.29328248 18.28362473
 18.42473152 18.47536656 18.16563425 18.10069416 18.25367127 17.21418535
 19.53888238 18.55825552 18.36070992 18.44690864 18.05983222 18.44244344
 18.19666501 18.65971903 18.07109167 17.98342827 18.34698272 18.32433151
 17.89424946 17.64570945 18.11893723 19.50410805 18.52889813 18.38569042
 17.64843436 18.5052821  18.31116157 18.49920569 18.23041882 18.20221293
 18.46730594 18.09840101 18.43432656 18.20751561]",0.3539783031663294,2023-09-14 14:54:38.253086
273,273,18.31521489158743,"[18.39258043 18.47037583 18.19488542 18.43713054 17.97486216 18.17512643
 18.45746362 18.43364694 18.25163067 18.66180838 18.12205658 19.05850962
 18.28684285 18.65554175 18.06811227 18.65467171 18.34845552 17.80076054
 18.3900859  18.52782532 16.99394166 19.30287661 17.78437776 18.61751023
 18.13623029 18.24480422 18.09398013 18.50254294 18.13865642 18.30115
 18.58969294 18.48527071 18.17669566 18.54332881 18.05812006 18.64945322
 18.3428181  17.59947554 18.67845277 18.47997579 18.40425875 17.29266099
 19.47917554 18.41226441 18.16052084 17.87425906 18.50613825 18.06721455
 18.22265349 18.10573295 18.37791893 18.38966317 18.1868609  18.69211286
 18.1732272  18.25587896 18.13174983 17.883609   18.43241525 18.89318971
 18.53933235 18.36808729 18.46841439 18.26225511 18.37547058 18.27932175
 18.39596393 18.49266304 18.1344214  18.15730582 18.29294784 18.10810994
 18.41807181 18.59163702 18.31703118 18.56531859 18.08862067 18.22676372
 18.37648361 17.432802   19.18962225 18.18760515 18.12349348 18.03137911
 18.355444   18.49073961 18.29759204 18.27506253 18.56355232 18.42787216
 17.62541585 18.47250829 17.96057653 18.88641005 18.23299488 18.30077321
 17.81959443 18.7856487  18.4168846  18.16406693]",0.36127199433123763,2023-09-14 14:54:38.253101
274,274,18.31186288149625,"[18.42791461 18.32353406 18.25783718 18.4413381  18.13466804 18.3803257
 18.04573692 18.39410285 18.32336619 18.56540476 18.59280366 18.59250118
 18.64249977 18.27322584 18.24596935 18.54466134 18.46930978 18.10938066
 17.92789401 18.609455   18.01907319 18.20092916 18.07035693 18.17009021
 17.17965843 19.29989626 18.19935574 18.33773057 18.25337973 18.33247782
 18.60465116 18.3655994  18.24663521 18.52053348 18.48851748 18.22767736
 18.31434746 18.12304186 17.12739355 19.69987244 18.36092062 18.38383142
 18.30173615 18.34845552 18.28596506 17.87010666 18.36762339 18.04638824
 18.34260781 18.37686353 18.18979689 18.37952337 18.49313327 18.22468762
 18.18409119 18.26738427 18.08845708 18.3900859  18.38019901 18.55068162
 18.53946124 18.23673562 18.44878042 18.31371858 18.39968721 18.22140833
 18.4458453  18.50275691 18.09676339 18.157924   18.29809425 18.10552807
 18.5010881  18.56083895 18.27038804 18.52405001 18.14351063 18.36850903
 18.25258845 18.49894903 18.1549983  18.02556927 18.33365417 18.25088118
 17.97453907 18.49172264 18.24397208 18.42040428 18.43029203 17.55976356
 18.51770408 18.45124834 18.42978253 18.39241129 18.3077673  18.19289931
 18.38446513 18.20884176 18.45431289 18.15874832]",0.29654956840535457,2023-09-14 14:54:38.253214
275,275,18.31039978789356,"[18.46061543 18.32823579 18.23490663 18.45005685 18.04154517 18.41900473
 18.04862751 18.389325   18.21626348 18.70723643 18.5487461  18.58425171
 18.68338207 18.26613299 18.24546999 18.43394426 18.54823004 18.19931434
 17.91681224 18.47587859 18.06725536 18.27856998 18.03089142 18.12464317
 17.17231994 19.22591654 18.310491   18.26609128 18.26634153 18.32584265
 18.63702758 18.39203073 18.20349689 18.54083619 18.50404082 18.13791618
 18.32034497 18.22335916 17.77031425 18.84738799 18.38264862 18.40036433
 18.26546571 18.3823107  18.23316111 17.88189012 18.42749013 17.97906338
 18.4618935  18.23735923 18.39812155 18.23378447 18.50292809 18.24338962
 18.20631395 18.22074432 18.06199328 18.42778726 18.42473152 18.4240526
 18.43271253 18.43951034 18.47263625 18.28680104 18.37969228 18.24368085
 18.41395962 18.43560099 18.17157602 18.18653015 18.27932175 18.12645012
 18.37011183 18.58537424 18.34231342 18.51963313 18.12973639 18.26509039
 18.3348727  18.53366292 18.04052805 17.94925297 18.37441546 18.41841104
 17.85403434 18.62297097 18.24809193 18.42685345 18.33394828 18.56079589
 17.64018434 18.40472449 18.36585237 18.47925011 18.12796987 18.34067342
 18.44214584 18.19529924 18.3938491  18.23287022]",0.24785343441561292,2023-09-14 14:54:38.253222
276,276,18.311121469976392,"[18.08547194 18.78216446 18.20333121 18.3728963  18.01866734 18.48283638
 18.12583407 18.43148097 18.2275943  18.65332332 18.50926389 18.63333784
 18.71393182 18.18595135 18.30801868 18.53954717 18.43203303 18.04585904
 18.04993062 18.41273056 18.23669405 18.12796987 18.02686905 18.11298882
 18.2112459  18.27510428 17.87106474 18.69119575 18.22311009 18.22053682
 18.74581148 18.11885516 18.39224215 18.52885522 18.54986435 18.1266144
 18.31426361 18.2560456  18.1172959  18.34883428 18.48988488 18.13294166
 18.09803252 18.72532061 18.21817172 17.13873161 19.03361574 18.12899688
 18.61452119 18.23540541 18.28425155 18.42350102 18.16002615 18.61629717
 18.1591605  18.08158865 18.25092281 18.03385857 18.75679934 18.35472806
 18.67662131 18.31673761 18.48236667 18.16299471 18.17120455 18.54242623
 18.43683311 18.44593037 18.08563548 18.23819077 18.41277294 17.95062233
 18.54642402 18.53091536 18.30115    18.53529468 18.10270115 18.32374391
 18.15017912 18.70951145 18.18334724 17.75252974 18.22389882 18.56264778
 17.67205959 18.87647236 18.21344334 18.36762339 18.48420294 18.11479345
 17.63337999 18.83638247 18.29591818 18.54990737 17.91757468 18.59768784
 18.37374025 17.93062641 18.70819887 18.04903472]",0.28873641718206977,2023-09-14 14:54:38.253075
277,277,18.312166098134888,"[18.47835376 18.36614752 18.15054973 18.41095083 18.10306983 18.52799696
 17.96339957 18.46168047 18.22091032 18.69333583 18.61829014 18.51191936
 18.63477015 18.31338319 18.25987917 18.53946124 18.40286164 18.14832627
 17.95444956 18.49189362 18.04581833 18.23544697 18.07317376 18.20428392
 18.12690191 18.26638323 18.18934196 18.34092571 18.18739841 18.24239121
 18.6185068  18.51843279 18.11270176 18.6439335  18.50292809 18.09991606
 18.39198845 18.12879147 18.02727527 18.53344824 18.47255094 18.29708985
 18.33798278 18.36703301 18.27986473 17.91913988 18.31137113 18.03536284
 18.41917436 18.2553374  18.2876371  18.36526211 18.44146564 18.3344525
 18.11192263 18.12148188 18.18905246 18.35194909 18.44797211 18.48433106
 18.54771399 18.3564127  18.44631316 17.19139828 19.65548843 18.28437691
 18.24742597 18.46568614 18.22049532 18.07917776 18.61140321 17.88916766
 18.42078601 18.63524764 18.22219691 18.63047387 18.08179299 18.32987357
 18.33575518 18.48433106 18.17434192 17.91693262 18.40506323 18.19045865
 18.06268655 18.43067417 18.28889133 18.45197182 18.38425389 18.36859338
 17.71553719 18.48236667 18.34673027 18.51101984 18.20155032 18.28454407
 18.38623974 18.24759246 17.28242507 19.37716933]",0.2981195750327783,2023-09-14 14:54:38.253048
278,278,18.311015338525984,"[18.31812166 18.55369323 18.20569246 18.36817163 18.16992514 18.28182809
 18.171122   18.45082279 18.17500256 18.68045907 18.38336673 18.63985014
 18.80118918 18.28713546 17.39527501 19.34530647 18.57230081 18.0426031
 17.91918002 18.46070063 18.304123   18.05522642 18.17194751 18.18111573
 18.12263132 18.27635679 18.17285566 18.29629477 18.16192262 18.26500699
 18.80605085 18.45061002 18.07456209 18.65506322 18.46918186 18.11651638
 18.35317005 18.19815516 18.10040749 18.40751947 18.37230559 18.41675741
 18.22618237 18.37125083 18.25275503 17.96045557 18.23220537 18.25154739
 18.28834781 18.38716943 18.24492905 18.18653015 18.65784772 18.28893314
 17.99641421 18.15965515 18.35005482 18.26600787 18.49548479 18.46031724
 18.52576587 18.36513563 18.48202508 18.22776042 18.29453748 18.42167679
 18.17574583 18.61348174 18.15421552 18.15343281 18.49044044 17.80971654
 18.6216705  18.56303543 18.26926151 18.57432749 17.94498516 18.51204787
 18.22809268 18.58166176 18.13643587 17.87042601 18.44274105 18.27489555
 17.99232627 18.51676114 18.20436677 18.48070153 18.35658118 18.49877792
 17.60989676 18.39998344 18.42401017 18.48877385 18.10552807 18.41841104
 18.38480312 18.22149134 18.36800294 18.17198879]",0.2496737791907658,2023-09-14 14:54:38.253301
279,279,18.302548662576054,"[18.39122738 18.2367772  18.26187992 18.35194909 18.01570519 18.4808296
 18.01282513 18.5634231  18.14820276 18.62375134 18.60694458 18.52859773
 18.70072068 18.39456808 18.24542838 17.5932055  19.46145294 18.10446275
 17.97369101 18.40006808 18.22921414 18.18074387 18.04659179 18.17752168
 18.03381792 18.27113914 18.28475303 18.23561324 18.17042037 18.21688569
 18.75455677 18.56058057 18.11216866 18.6115764  18.50875001 17.96392395
 18.50190107 18.0580793  18.11688562 18.39520253 18.62344785 18.2606294
 18.40040665 18.31015573 18.31334127 17.90253858 18.33802481 18.13322937
 18.29566713 18.34218726 18.22153284 18.36787642 18.43377436 18.22418942
 18.21394095 18.13331157 18.23233002 18.3348727  18.42201615 18.4877484
 18.56786089 18.23719293 18.53293302 17.90790858 18.79747832 18.19587863
 18.47084493 18.29370079 18.28993665 18.02422907 18.63238308 17.95344224
 18.44380403 18.47238033 18.24388887 18.65780421 18.01546177 18.37965005
 17.48095123 19.49184753 18.16332461 17.90915135 18.41226441 18.28450228
 18.01018926 18.49039771 18.08886608 18.56867974 18.41866548 18.44627063
 17.4981955  18.65040973 18.21128736 18.54152374 18.27623153 18.33588126
 17.46599044 19.17674245 18.28521275 17.41424572]",0.32929637280185364,2023-09-14 14:54:38.253194
280,280,18.315381206286318,"[18.49133796 18.40023736 18.17392904 18.36387092 18.14133003 18.59712581
 17.90269883 18.43313725 18.26909463 18.73698658 18.6022718  18.44265602
 18.68285848 18.38226846 18.13092796 18.53563824 18.56346617 18.06607214
 17.9233151  18.59872552 17.22730787 19.13545992 18.1129068  18.12275448
 18.07439874 18.27297541 18.17669566 18.40705358 18.2166368  18.22128383
 18.76427844 18.30726455 18.24813356 18.59556961 18.48787657 18.01440702
 18.45648422 18.18198347 18.09598563 18.44384656 18.39833311 18.35220169
 18.26496529 18.37504852 18.34551017 17.91633074 18.19976977 17.34248149
 19.2163108  18.43611081 18.23108354 18.28070015 18.44044543 17.51570392
 19.01533825 18.19687196 18.22580866 18.18934196 18.45214206 18.44920588
 17.76230484 19.24126867 18.56493085 18.10938066 18.57385312 18.29244591
 18.33138562 18.46274564 18.02873781 18.28629945 18.37614592 18.0032991
 18.37572383 18.66786141 18.31426361 18.5487461  18.0787692  18.40912909
 18.1423997  18.6137849  18.16270606 17.99629276 17.32828214 19.31089086
 17.9321537  18.50288529 18.25108936 18.53434994 18.40116847 18.47485457
 17.51263646 18.59245797 18.36349154 18.4520995  18.24571967 18.30286669
 18.29922434 18.30274106 18.36749688 18.17628268]",0.34617169427224315,2023-09-14 14:54:38.253176
281,281,18.312436733940952,"[18.56165718 18.15965515 18.24896608 18.16052084 18.36378661 18.216222
 18.23129128 18.20838587 18.10815093 19.01850263 18.10343852 19.12809367
 18.63477015 18.03381792 18.21696865 18.80229388 18.4496739  18.11951177
 17.65213381 18.86503248 17.90722713 18.34980228 17.86563701 18.14124776
 18.37758119 18.26313062 18.19302343 18.40641832 17.84981168 18.48228127
 18.83553984 18.26675861 18.06856116 18.60330999 18.666816   18.06868358
 18.40709594 18.18851486 17.97619502 18.53881681 18.53177388 17.34176721
 19.38289702 18.41023057 18.28141032 17.93086754 18.20730841 18.18739841
 18.31061672 18.40260765 18.03914494 18.4260895  18.4983074  18.33731024
 18.1344214  18.23577951 18.20295844 18.19662362 18.16270606 18.74690969
 18.40951035 18.53280422 18.44571771 18.0893569  18.59630445 18.00682459
 18.6280879  18.52838317 18.15668768 18.06880601 18.51239057 17.88864764
 18.29453748 18.77017794 17.37479829 19.30660334 18.40679947 18.33306598
 18.3286977  18.44665343 18.30420676 17.90770815 18.01379857 18.53224611
 17.99260954 18.31803777 18.40218434 18.49916291 18.33088158 18.49373178
 17.57256922 18.53254663 18.19633389 18.62271086 18.25462926 18.06668413
 18.57760563 18.28186987 18.31208369 18.20076352]",0.3315206768206155,2023-09-14 14:54:38.253159
282,282,18.31137416307834,"[18.45269536 18.35717088 18.29336614 18.36210062 18.00909459 18.54913318
 17.93605349 18.55214428 18.24347283 18.60028226 18.54255516 18.56096814
 18.7778881  18.2428904  18.16955373 18.61382821 18.45422775 18.11274277
 17.90346007 18.54195349 18.14013709 18.19658223 18.04915688 17.88336914
 18.4630013  18.18442186 17.2971103  19.33067537 18.22809268 18.40650302
 18.57079186 18.46619763 18.07239803 18.58874266 18.49390279 18.19273382
 18.3091919  17.93315863 18.19873473 18.71730321 18.3376465  18.39795231
 18.2718903  18.38433838 18.16427315 17.99228581 18.08735287 18.31241902
 18.36045708 17.93388226 18.59690966 18.41862307 18.40527495 18.15561633
 18.04651037 18.51213355 18.14869681 18.39596393 18.36281713 18.47596393
 18.4159519  18.47920743 18.43946784 17.9552958  18.67949948 18.01201401
 18.58714467 18.60330999 18.04166723 18.22506128 18.43385931 18.00491984
 18.42409503 18.54977833 18.3175764  18.56424156 18.12451998 18.25492084
 18.37357145 18.50870719 18.17289694 18.00832435 18.15813008 18.31061672
 18.08297827 18.17219518 18.54504824 18.3425237  18.50913542 18.3938491
 17.38688203 18.82490252 18.3334441  18.41442586 18.2661747  18.30022898
 18.38264862 18.10991359 18.47075963 18.19873473]",0.2707042202540315,2023-09-14 14:54:38.253202
283,283,18.314697853590395,"[18.39939098 18.27510428 18.12833958 18.4959124  18.1048315  18.48441648
 18.01274402 18.31292206 18.22369125 18.75016113 18.58969294 18.49672492
 18.76282615 18.14248198 18.29759204 18.57506066 18.40760418 18.21688569
 17.88588803 18.50476845 18.04158586 18.26238018 17.27328277 19.07550562
 18.13327047 18.28592327 18.12681976 18.3827331  17.33823427 19.30534541
 18.64171783 18.39283415 18.17946312 18.44354891 18.51658971 18.26684203
 18.38750753 18.01485325 18.19521648 18.50939236 18.38535239 18.35321216
 18.25912899 18.45580297 18.24484583 17.95852031 18.30638481 17.95404662
 18.4402329  18.16332461 18.27744244 18.46104143 18.50695167 18.25629557
 17.27637887 19.25062143 18.12086618 18.40061826 18.34807678 18.33596531
 18.56988661 18.45938013 18.3318897  18.12751803 18.68111339 18.27932175
 18.3605835  18.45014195 17.26843567 19.15346474 18.4500994  17.92387729
 18.32168761 18.68962375 18.21896002 18.66812278 18.13651811 18.36492483
 18.15738824 18.55976244 18.21373361 18.01108132 18.13869755 18.39875624
 17.02573227 19.7041423  17.35681711 19.23580938 18.44346387 18.47242298
 17.61652783 18.57924513 18.36420816 18.33197371 18.33575518 18.18595135
 18.34513155 18.28182809 18.49283403 18.16777944]",0.4046963367577596,2023-09-14 14:54:38.253459
284,284,18.313713334034254,"[18.58589238 18.31568922 18.24326481 18.34256576 18.1575943  18.29688061
 18.1874811  18.25346302 18.40222667 18.61239911 18.62093365 18.44741909
 18.64415075 18.39769845 18.28308152 18.49783691 18.50562455 17.93504822
 18.07329625 18.52044773 18.12493062 18.16019105 17.97385254 18.26984562
 18.12181028 18.27502079 18.02171166 18.50579578 18.08028097 18.47886595
 18.66289676 18.22161585 18.22975415 18.66616268 18.34197699 18.31854111
 18.18020675 18.29763389 17.94707855 18.48988488 18.60633871 18.18235539
 18.41095083 18.25204708 18.42002256 17.84742239 18.43849035 18.08203821
 18.32491914 18.01590805 18.53198853 18.37547058 18.31229327 17.55382992
 19.07700672 18.25633723 18.0473246  18.3399166  18.44002038 17.43629758
 19.77178418 18.35270691 18.48172619 18.24143451 18.39017045 18.3328139
 18.20138467 18.47387332 18.25421273 18.16089188 18.49210734 17.89985479
 18.32928562 18.5774762  18.44342135 18.40392003 18.28596506 18.35194909
 18.25033991 18.5119622  18.17190623 17.85941515 18.23490663 18.24738435
 18.05628596 18.71244354 18.1627473  18.43887283 18.46875548 18.4512909
 17.59529502 18.31942202 18.37032274 18.61335182 18.23133282 17.39777178
 19.20745249 18.4100611  18.33331806 18.23968774]",0.30973679508698926,2023-09-14 14:54:38.253201
285,285,18.311546295856044,"[18.30165241 18.20979505 18.28709366 18.43827786 18.12805203 18.33184769
 18.08583992 18.43020711 18.14709125 18.79129681 18.46078583 18.60534345
 18.77793217 18.24734273 18.26972045 18.04801675 18.04235895 18.94464139
 18.00054452 18.58148912 18.07480711 18.12378089 18.12838066 18.17314464
 18.03812809 18.35860319 18.15100273 18.25229694 18.30362046 18.23029419
 18.42969761 18.75530423 18.10380723 18.63216611 18.37268533 18.2258917
 18.34597294 18.20304127 18.07595063 18.53907458 18.37779228 18.24401368
 18.36998528 18.05437074 18.48296448 17.98383253 17.76348804 18.78820758
 17.87833347 18.75864656 17.36518108 19.34848804 18.01635435 18.73352036
 17.83882621 18.56820566 18.13146217 18.28650844 18.52332086 18.42464665
 18.53138754 18.26488188 18.14643264 18.66385465 18.38902911 18.30558893
 18.25679552 18.57984922 17.99026277 18.32114214 18.39592162 18.00718937
 18.42464665 17.70263991 19.26731228 18.45520691 18.17714996 18.32185545
 17.45928168 19.39332821 17.83580359 18.44269854 18.30077321 18.24476261
 18.01931671 18.50335605 18.22364974 18.35822403 18.07599147 18.86552184
 17.60714498 18.07725768 18.77334935 18.52623778 18.18516591 18.17417677
 18.37437326 18.37597709 18.27130606 18.28065838]",0.33520531112038626,2023-09-14 14:54:38.253454
286,286,18.315702087470466,"[18.34896053 18.31120348 18.18491788 18.3125867  18.24318161 18.48685123
 17.94885026 18.50468284 18.11438327 18.76806426 18.46534516 17.70789064
 19.79987279 18.24954889 18.24234961 18.51697544 18.48860293 18.01736874
 17.94313372 18.5452202  18.19128592 18.02995677 18.09291617 18.26625811
 17.12435061 19.4297844  18.06786743 18.35220169 18.32420559 18.23453256
 18.72220922 18.38370468 18.10364336 18.68800837 18.37838335 18.24247441
 18.38615523 18.0968862  18.0806896  18.4743426  18.37965005 18.43997787
 18.24484583 18.34959184 18.35995144 17.91432474 18.23299488 18.08289652
 18.45133345 18.25979581 18.25687885 18.34563638 18.49634004 18.02276726
 18.15796522 17.42494206 19.2883561  18.40633362 18.25437934 18.58235234
 18.50335605 17.35986789 19.58921418 17.97268152 18.69801077 18.22626542
 18.2460942  18.60612234 18.17533289 18.10901172 18.55119783 17.94579025
 18.42965516 18.50023241 18.32315635 18.57251639 18.0621564  18.36741254
 18.37690574 18.40781596 18.18421519 18.01481268 18.33516685 18.13236627
 18.07762532 18.57346502 18.2574205  18.43496375 18.4085784  18.43267006
 17.56045736 18.44312371 17.38072478 19.69987244 18.21750794 18.18380187
 18.44563265 17.28754152 19.55311359 18.10319272]",0.4333336299342162,2023-09-14 14:54:38.253320
287,287,18.320723969974537,"[18.82866853 18.33495674 18.26771797 18.36033067 18.12883255 18.33638558
 18.08739376 18.47792696 18.25512912 18.63073419 18.57881365 18.21369214
 18.6172936  18.63398886 17.29572666 19.65244648 17.44557526 18.05054152
 19.11278454 18.54191051 17.04859061 19.26777633 18.09246607 18.22709595
 18.03015995 18.29604371 18.17615879 17.35546155 18.16761441 19.49897387
 18.19314755 18.49467238 18.53310476 18.51950451 18.19484404 18.46355525
 18.4760066  18.09574004 18.11503956 18.42384045 18.51234774 17.25837732
 19.39121287 18.43844785 18.31849917 17.97611424 17.73273663 18.61716363
 18.3854369  18.25375457 18.17438321 17.9734891  18.87718503 18.2716399
 17.85833873 18.6049973  18.19712031 18.28755349 18.45618617 18.37770784
 18.61521421 18.39266501 18.35717088 18.04451582 18.71108679 18.31053291
 17.94993762 18.78070939 18.19923154 18.20900754 18.4816835  17.90362034
 18.35759213 18.62821802 17.87010666 18.96071577 18.18987961 18.32164565
 18.35746575 18.43853285 18.11561385 18.0958219  18.27477031 18.28232944
 18.01736874 17.44393954 19.39633749 18.40544433 18.43041941 18.4053173
 17.58578014 18.55829858 18.34214521 18.3605835  18.26217174 18.36715952
 18.29834537 18.32428953 18.37441546 18.16897602]",0.4299540200889448,2023-09-14 14:54:38.253240
288,288,18.314963736315814,"[18.3281938  18.40252299 18.17380519 18.41171353 18.06019916 18.42379802
 18.08449074 17.47724681 19.28733304 18.26700887 18.96233369 18.54930521
 17.6448143  19.30767504 18.35472806 18.49424482 18.43598335 18.1902932
 17.8619273  18.55119783 18.10380723 18.23303644 17.99714295 17.15412986
 19.3166727  17.2860847  19.26494599 17.97433714 18.60101748 18.30563081
 18.30667805 18.69967159 18.27627329 18.52979939 18.44138061 18.2246461
 18.33987456 18.07738023 18.09782781 18.14429249 18.7733053  18.07946376
 18.59522382 18.44780194 18.16344833 17.64107902 18.3145571  18.51080568
 18.35434906 17.89468975 18.21701013 18.74559186 18.51444705 18.27999004
 18.16881096 17.87797389 18.41095083 18.47895132 18.41069661 18.38602846
 18.56131266 18.34395372 18.02341692 18.71008029 18.33937004 17.41834064
 19.45425939 18.30856337 17.92327494 18.20900754 18.80432688 17.85666455
 18.48629588 18.54513422 18.40324265 18.44405917 17.74394599 17.74201776
 19.36492721 18.51628971 18.21248967 17.94929325 18.23316111 18.30621725
 17.95763345 18.53623951 18.25329643 18.41578233 18.41434109 18.4500994
 17.64065112 18.49073961 18.35910876 18.4279995  18.16641801 18.37310728
 18.37981896 18.16419066 18.47306281 18.18562063]",0.4062908009534292,2023-09-14 14:54:38.253040
289,289,18.31245695541064,"[18.28095079 18.37230559 18.21493625 18.29073117 18.03894157 18.46611238
 18.16093311 18.40463981 18.28713546 18.63915527 18.55502725 18.43075909
 18.70706145 18.3271441  18.10343852 18.65058365 18.50845026 18.16864591
 17.91841745 18.56161412 18.05082662 18.22913106 17.95896377 18.22435548
 18.14186485 18.28809696 18.15421552 18.26901119 18.27197376 18.242932
 18.69351055 17.37015807 19.37965717 18.55657668 18.51042021 18.14256427
 18.41484973 18.10929867 18.09132046 18.50930671 18.3797345  18.29763389
 18.36159489 17.29931711 18.2404779  19.08055572 17.24215967 19.35157703
 18.35586516 18.25238022 18.24592774 18.25700384 17.54874713 19.3381985
 18.22825881 18.25908732 18.06725536 18.39854468 18.43904283 18.23124973
 18.69058438 18.37610371 18.41654542 18.1548747  18.38522563 18.44155066
 18.3659367  18.4315659  18.17752168 18.21128736 18.45384463 17.9432947
 18.3383611  18.68469117 18.30077321 18.52413579 17.97894216 18.50579578
 18.27502079 18.48313529 18.20250284 18.0023268  18.01801802 18.55171406
 17.84941342 18.65588978 18.25537906 18.33142763 18.49364628 18.49634004
 17.59142594 18.45316356 18.22344218 18.64593239 18.20167455 18.29110755
 17.29625017 19.42662322 18.38066354 18.16893476]",0.3690975492814246,2023-09-14 14:54:38.252897
290,290,18.314816076660165,"[18.34185083 18.31631824 18.3025317  18.3319317  18.10421692 18.43504871
 17.23101842 19.34507257 18.32475124 18.61478107 18.58697193 18.54509123
 17.56153672 19.42280286 18.28475303 18.46948034 18.49279128 18.15446271
 17.94876972 18.5811007  17.98666289 18.26663348 17.96892723 18.28082547
 17.23900152 19.20606912 18.25263009 18.25575399 18.05229298 18.58192072
 18.64454181 18.34058933 18.18843216 18.60080123 18.52666682 18.11528568
 18.29671322 18.22223842 17.16178414 18.53198853 19.34469834 18.3760615
 18.33651166 18.41484973 18.06856116 17.20951945 19.24714781 18.15957271
 18.38028347 18.24056108 18.26955356 18.36568372 18.44980155 18.31938007
 18.06684734 18.34572052 18.10642959 18.35034946 18.36167918 18.48023193
 18.52276332 18.39537172 18.39321474 17.41106212 19.41488394 18.19720309
 18.50207223 18.34386959 18.21933345 18.16711933 18.46960826 17.93452553
 18.49518547 18.50571017 18.31908643 18.53095828 18.06460354 18.34328074
 18.26755112 18.58127333 18.17153475 17.95497342 18.3865778  18.24438814
 17.90590447 18.58787884 18.2722659  18.39143879 18.38429613 18.50288529
 17.53459246 18.37336046 18.52306353 18.40032201 18.30575647 18.32584265
 18.37758119 18.12550553 18.39241129 18.23386759]",0.39714489201148195,2023-09-14 14:54:38.252910
291,291,18.31338613494835,"[18.42227068 18.40794303 18.21207506 18.39135422 18.04826105 18.45703778
 18.08363228 18.45082279 18.24318161 18.63056064 18.55369323 18.55085369
 18.57441375 18.34302839 18.19405782 18.54423147 18.50147318 18.17876084
 17.90350013 18.53555235 18.12057886 18.16233495 17.99099101 18.29847093
 18.06007685 18.31703118 18.17021402 18.33789871 18.24168407 18.28253835
 18.63568174 18.39875624 18.18070255 18.55593106 18.54565012 18.16695431
 18.31711505 18.11356298 18.14754407 18.47105816 18.46913922 18.3056727
 18.27385195 17.52852219 19.14613045 18.00516298 18.28951851 18.09393921
 18.38387367 17.30575373 19.37571448 18.27581402 17.46930861 19.43535437
 18.12805203 18.25171395 18.12784664 18.3748375  18.41319674 18.36779208
 18.55980549 18.40061826 18.34361722 18.32659831 18.42214342 18.27059667
 18.42498612 18.37525955 18.19451299 18.2220724  18.45261024 17.93754148
 18.4231616  17.65977126 19.28910021 18.54801501 18.07974978 18.34143031
 18.26579935 18.56221707 18.14342834 17.88808765 17.40890248 19.40635946
 17.94820596 18.53774284 18.31346704 18.2930315  18.50926389 18.48065884
 17.57704789 18.47331875 18.34361722 18.51119117 18.19823796 18.36741254
 18.36741254 18.17516772 18.4093409  18.12443786]",0.3484207105520517,2023-09-14 14:54:38.253091
